subset,model,site_info_id,y_true,y_pred,error,abs_error,X_coord,Y_coord
2,RF_5fold,2897.0,0.27,0.6577996749591996,-0.3877996749591995,0.3877996749591995,197459.6890167587,8127173.281981769
35,RF_5fold,2378.0,0.89,1.1577680578759917,-0.2677680578759916,0.2677680578759916,780271.3172257154,8532907.804928
5,RF_5fold,1003.0,2.19,1.5442120979301053,0.6457879020698947,0.6457879020698947,522825.6097330062,8949663.381517624
24,RF_5fold,3504.0,1.58,1.0524663673760877,0.5275336326239124,0.5275336326239124,1109730.2473016293,8142812.437749388
46,RF_5fold,1920.0,1.41,1.312723885170988,0.0972761148290117,0.0972761148290117,365605.2173515419,8670882.463365596
15,RF_5fold,480.0,1.78,1.7747958623100333,0.0052041376899667,0.0052041376899667,1034030.9715440356,9148390.180205071
36,RF_5fold,2686.0,1.16,0.984148672430941,0.1758513275690589,0.1758513275690589,629552.17888743,8346532.772889241
38,RF_5fold,1381.0,1.35,1.5084335024961286,-0.1584335024961285,0.1584335024961285,1291062.0648921877,8828885.433574732
6,RF_5fold,125.0,1.6,1.386775635083182,0.2132243649168181,0.2132243649168181,276330.53541973466,9345133.767573752
16,RF_5fold,3377.0,1.33,0.8871235968716522,0.4428764031283478,0.4428764031283478,1030958.2897935064,8129797.004112957
40,RF_5fold,2294.0,1.66,1.278371661074651,0.381628338925349,0.381628338925349,578416.2885608248,8562149.775555762
12,RF_5fold,564.0,2.18,1.511689091070866,0.6683109089291341,0.6683109089291341,1212942.5050354437,9075958.918612389
6,RF_5fold,2752.0,1.69,1.4063569614225646,0.2836430385774353,0.2836430385774353,341202.9762833008,8323575.101779239
37,RF_5fold,1733.0,1.4,1.4180910530818511,-0.0180910530818514,0.0180910530818514,1049060.7179308217,8719483.125781842
21,RF_5fold,333.0,1.7,1.345258590699892,0.354741409300108,0.354741409300108,710458.120841737,9217038.882487446
43,RF_5fold,2658.0,1.6,1.1179848303968134,0.4820151696031867,0.4820151696031867,1239189.0611527874,8346775.309999999
24,RF_5fold,1116.0,1.54,1.292287371429138,0.2477126285708619,0.2477126285708619,309025.2797687277,8926495.619907966
42,RF_5fold,189.0,1.03,1.6829786499995474,-0.6529786499995474,0.6529786499995474,676470.844119863,9313782.072229557
50,RF_5fold,2922.0,0.83,0.784080743364393,0.0459192566356069,0.0459192566356069,501517.0793499508,8080642.989718194
27,RF_5fold,2128.0,1.11,1.1017203400072584,0.0082796599927417,0.0082796599927417,1166742.925654911,8605573.020651026
5,RF_5fold,465.0,1.6,1.6190731065356212,-0.0190731065356211,0.0190731065356211,331862.14518284705,9162755.490195142
44,RF_5fold,3262.0,0.46,0.9870377968285589,-0.5270377968285587,0.5270377968285587,1017595.5572587372,8245131.829727215
48,RF_5fold,1491.0,1.07,1.2915938428173994,-0.2215938428173993,0.2215938428173993,707762.4406566385,8793187.96281343
5,RF_5fold,470.0,1.58,1.4887592793722444,0.0912407206277556,0.0912407206277556,1201649.5274277187,9155096.69447266
23,RF_5fold,2565.0,1.01,0.8481472122954451,0.1618527877045549,0.1618527877045549,294300.0554840555,8429719.763168527
2,RF_5fold,1000.0,1.24,1.516240561287955,-0.276240561287955,0.276240561287955,960714.3938544831,8947049.153726064
48,RF_5fold,122.0,1.44,1.6603917560055186,-0.2203917560055186,0.2203917560055186,605852.4832023017,9347491.164616631
32,RF_5fold,3641.0,1.27,0.9933228088612458,0.2766771911387542,0.2766771911387542,1249762.4774112245,8005769.529598918
19,RF_5fold,2410.0,2.22,1.3150694622639134,0.9049305377360868,0.9049305377360868,460141.3280947609,8522088.703876376
9,RF_5fold,641.0,1.58,1.4962182098326506,0.0837817901673494,0.0837817901673494,1146158.3868637723,9036223.767150514
22,RF_5fold,3304.0,0.81,0.874416583983526,-0.0644165839835259,0.0644165839835259,784474.624886525,8213848.259208001
35,RF_5fold,1907.0,1.8,1.5508131067760065,0.2491868932239935,0.2491868932239935,1433303.1329771294,8660236.823422423
38,RF_5fold,280.0,0.86,1.5384077940561327,-0.6784077940561327,0.6784077940561327,249632.6673293143,9242472.850079335
13,RF_5fold,3226.0,0.78,0.9876528250200952,-0.2076528250200953,0.2076528250200953,822704.0885997084,8310655.12329256
19,RF_5fold,1291.0,0.95,1.5146126948633591,-0.5646126948633592,0.5646126948633592,579344.4657143669,8872908.692071717
46,RF_5fold,427.0,1.4,1.7324938898793845,-0.3324938898793845,0.3324938898793845,1093859.2079079407,9178418.59755855
4,RF_5fold,2891.0,0.22,0.6249972286756929,-0.4049972286756929,0.4049972286756929,227894.80636516272,8137362.101640072
9,RF_5fold,2427.0,0.94,1.1940667226318558,-0.2540667226318558,0.2540667226318558,1018540.95103915,8508115.00090963
39,RF_5fold,554.0,1.45,1.4240264651612553,0.0259735348387446,0.0259735348387446,677487.6585476053,9087095.501610331
21,RF_5fold,2767.0,0.81,1.2125103557257164,-0.4025103557257163,0.4025103557257163,1252545.6591840817,8305915.422363273
27,RF_5fold,1673.0,1.0,1.3044917385814228,-0.3044917385814227,0.3044917385814227,376234.8617012482,8746338.24588161
22,RF_5fold,539.0,2.15,1.6470306199067546,0.5029693800932453,0.5029693800932453,890315.7175036496,9094808.296886548
13,RF_5fold,2622.0,1.22,1.175922290245703,0.044077709754297,0.044077709754297,585926.8783060696,8391233.934110032
18,RF_5fold,959.0,1.39,1.4236721287225844,-0.0336721287225845,0.0336721287225845,1244410.261537335,8952664.183536032
16,RF_5fold,130.0,2.0,1.8019696895991013,0.1980303104008987,0.1980303104008987,448906.8088007266,9341521.024270684
24,RF_5fold,2035.0,0.98,1.3237961675082743,-0.3437961675082743,0.3437961675082743,732950.829609154,8636730.623840544
50,RF_5fold,2709.0,0.27,0.3073615417311442,-0.0373615417311442,0.0373615417311442,235877.29050348903,8338190.066887786
32,RF_5fold,1523.0,1.31,1.3304190327361844,-0.0204190327361843,0.0204190327361843,858356.5073272961,8783209.752821798
13,RF_5fold,212.0,1.38,1.5397804483916502,-0.1597804483916503,0.1597804483916503,552464.8018937866,9295875.15811802
43,RF_5fold,2521.0,1.01,1.152776071064899,-0.1427760710648993,0.1427760710648993,1181865.0885744193,8455888.915338114
29,RF_5fold,865.0,1.26,1.3361153577500942,-0.0761153577500941,0.0761153577500941,343046.1044138846,8978245.667024843
44,RF_5fold,2916.0,0.0,1.0158201994427136,-1.0158201994427136,1.0158201994427136,629454.1203560409,8101004.1955885645
7,RF_5fold,2174.0,1.22,1.431477457238212,-0.2114774572382121,0.2114774572382121,1360678.2614178578,8588209.895774214
46,RF_5fold,697.0,0.58,1.217388630244885,-0.6373886302448851,0.6373886302448851,316481.57411166496,9017553.816455016
23,RF_5fold,3263.0,0.88,0.958254899435102,-0.0782548994351018,0.0782548994351018,1015980.6416096224,8241770.938650242
4,RF_5fold,1870.0,1.08,1.2077800076316014,-0.1277800076316013,0.1277800076316013,623148.38690606,8686353.683163125
24,RF_5fold,2617.0,1.25,1.2844240119458283,-0.0344240119458283,0.0344240119458283,472495.6689841749,8392934.58526244
28,RF_5fold,1088.0,1.3,1.5152180149357857,-0.2152180149357856,0.2152180149357856,1106141.8518125624,8927323.416465519
44,RF_5fold,3644.0,1.13,1.0457873118058971,0.0842126881941025,0.0842126881941025,1278169.2497138677,8010331.427491755
49,RF_5fold,2412.0,0.3,0.569749604049303,-0.269749604049303,0.269749604049303,254910.47876242563,8520044.550321963
10,RF_5fold,534.0,1.38,1.349161484660765,0.0308385153392349,0.0308385153392349,807806.7606597776,9101356.265859146
3,RF_5fold,2857.0,0.52,0.9893625085324034,-0.4693625085324033,0.4693625085324033,531327.5005742487,8192727.253082971
24,RF_5fold,1698.0,1.43,1.5536449508584809,-0.1236449508584809,0.1236449508584809,1127737.443083134,8729050.539885331
23,RF_5fold,263.0,1.57,1.6355407380533986,-0.0655407380533985,0.0655407380533985,344126.04730158293,9255255.208958205
36,RF_5fold,1161.0,0.89,1.413249916538354,-0.5232499165383538,0.5232499165383538,663071.1612952272,8915642.871456418
40,RF_5fold,1939.0,1.11,1.3178879245280863,-0.2078879245280862,0.2078879245280862,871526.2976351001,8661158.777624488
45,RF_5fold,461.0,2.25,1.5888532114367395,0.6611467885632603,0.6611467885632603,589436.3178684029,9164558.588739438
38,RF_5fold,1444.0,1.29,1.4973846938829147,-0.2073846938829147,0.2073846938829147,406350.85130955663,8811854.45667128
38,RF_5fold,2498.0,1.12,1.1337191858727775,-0.0137191858727774,0.0137191858727774,733849.1186119046,8475428.124213278
32,RF_5fold,1289.0,1.12,1.3360755735012315,-0.2160755735012316,0.2160755735012316,1288153.4945366927,8864569.51481217
36,RF_5fold,19.0,0.91,1.428597181033963,-0.518597181033963,0.518597181033963,225926.67731150115,9480662.170857074
44,RF_5fold,3557.0,0.85,0.9056211014065508,-0.0556211014065509,0.0556211014065509,1057200.950585313,8016153.424302365
11,RF_5fold,2474.0,0.92,1.1660991842269368,-0.2460991842269367,0.2460991842269367,548797.2791337882,8496978.202356342
25,RF_5fold,659.0,1.08,1.659761852186169,-0.5797618521861689,0.5797618521861689,1212035.295261837,9025509.477509731
49,RF_5fold,409.0,1.23,1.6153225155457889,-0.3853225155457886,0.3853225155457886,722837.9458629625,9191901.1306497
44,RF_5fold,2215.0,3.59,1.258584408374961,2.3314155916250385,2.3314155916250385,1301322.2967126323,8579901.85862142
5,RF_5fold,517.0,1.68,1.5951823664859384,0.0848176335140615,0.0848176335140615,445613.8444913657,9125564.37191806
32,RF_5fold,3513.0,2.06,1.0669575477700832,0.9930424522299168,0.9930424522299168,1107600.768258717,8244931.019265454
42,RF_5fold,1714.0,1.15,1.184201181660617,-0.0342011816606171,0.0342011816606171,785664.4426735085,8728324.346077582
45,RF_5fold,2607.0,0.16,0.5586023307072185,-0.3986023307072185,0.3986023307072185,215055.0828288406,8398648.708686115
35,RF_5fold,1202.0,1.63,1.5767388769281978,0.053261123071802,0.053261123071802,869992.5197297707,8898167.229679795
31,RF_5fold,128.0,1.58,1.6976788867163293,-0.1176788867163292,0.1176788867163292,496701.7774932799,9341839.8210226
31,RF_5fold,2061.0,0.84,0.9222678572486324,-0.0822678572486322,0.0822678572486322,363808.36534706794,8632624.085662624
19,RF_5fold,3010.0,0.65,1.0284326092511709,-0.3784326092511708,0.3784326092511708,695526.5117254134,8342569.268413516
34,RF_5fold,1486.0,1.37,1.440782090217403,-0.0707820902174032,0.0707820902174032,1283716.1336425017,8786802.44676365
38,RF_5fold,229.0,2.37,1.5249352252712884,0.8450647747287117,0.8450647747287117,280770.82400197693,9281390.131264644
45,RF_5fold,2409.0,0.96,1.2722031604302988,-0.3122031604302988,0.3122031604302988,935552.8998991972,8519171.960205192
11,RF_5fold,996.0,1.45,1.5677159153249585,-0.1177159153249585,0.1177159153249585,603439.5005515559,8950790.119485104
19,RF_5fold,679.0,1.33,1.48371374131527,-0.15371374131527,0.15371374131527,775751.7241969621,9022577.123139355
8,RF_5fold,2216.0,0.63,0.6510355778225903,-0.0210355778225902,0.0210355778225902,303396.8858258213,8590436.430632863
7,RF_5fold,2629.0,0.84,1.0776354222821387,-0.2376354222821387,0.2376354222821387,568665.3937703613,8381916.1996617485
21,RF_5fold,1317.0,1.34,1.614522165934685,-0.2745221659346848,0.2745221659346848,1199507.267398443,8854478.668614574
41,RF_5fold,151.0,2.25,1.5025716422280864,0.7474283577719136,0.7474283577719136,405056.2630334232,9331741.41432903
17,RF_5fold,2227.0,1.28,1.2429503935356851,0.0370496064643148,0.0370496064643148,726377.9143028588,8588203.70184363
35,RF_5fold,1547.0,1.74,1.4236157369918525,0.3163842630081475,0.3163842630081475,991764.0676057248,8774617.879494864
7,RF_5fold,270.0,1.98,1.7109299995801424,0.2690700004198576,0.2690700004198576,632378.2146025818,9251364.88601232
35,RF_5fold,1945.0,1.68,1.5964337815909575,0.0835662184090424,0.0835662184090424,1442770.037992022,8647033.681040233
29,RF_5fold,440.0,1.75,1.465892485057856,0.2841075149421439,0.2841075149421439,276721.5938032124,9175520.096120698
18,RF_5fold,1662.0,1.14,1.4226766903145884,-0.2826766903145885,0.2826766903145885,484527.0427786908,8748832.804814037
24,RF_5fold,2508.0,1.32,0.9190732912737424,0.4009267087262578,0.4009267087262578,341194.22835694335,8472881.137495443
4,RF_5fold,2344.0,0.53,0.5943572816453296,-0.0643572816453296,0.0643572816453296,276869.1180530223,8542761.597965488
7,RF_5fold,2850.0,1.0,0.8975954744110378,0.1024045255889621,0.1024045255889621,583784.3099346927,8200774.094986748
27,RF_5fold,1644.0,1.55,1.5693160686125884,-0.0193160686125883,0.0193160686125883,1279957.719947734,8743100.11274402
32,RF_5fold,350.0,1.9,1.738585994415628,0.1614140055843718,0.1614140055843718,421615.0856033923,9207367.857590806
32,RF_5fold,3444.0,0.62,1.2019018069952938,-0.5819018069952938,0.5819018069952938,1095390.8635167712,8333656.594586268
27,RF_5fold,1284.0,1.3,1.3647072445005957,-0.0647072445005956,0.0647072445005956,759477.9907769356,8874376.047383856
28,RF_5fold,2232.0,1.02,1.2036094133758408,-0.1836094133758408,0.1836094133758408,832344.7313971728,8584692.906016827
50,RF_5fold,502.0,2.27,1.6935522487768124,0.5764477512231876,0.5764477512231876,521174.7024800539,9135040.99254603
34,RF_5fold,3523.0,1.19,1.062308343260198,0.1276916567398018,0.1276916567398018,1185477.8696141867,8243014.20955761
16,RF_5fold,1588.0,1.6,1.3134979612655164,0.2865020387344836,0.2865020387344836,381434.5139020162,8767961.588448726
19,RF_5fold,438.0,1.37,1.6435412564499483,-0.2735412564499484,0.2735412564499484,1078472.1967206984,9173457.075236792
29,RF_5fold,2973.0,1.01,1.0965773667398997,-0.0865773667398996,0.0865773667398996,704761.2152238317,8405342.656899007
50,RF_5fold,20.0,1.79,1.572350554674943,0.217649445325057,0.217649445325057,247282.0866783746,9478252.972370552
19,RF_5fold,3378.0,1.05,1.0480873362064491,0.0019126637935507,0.0019126637935507,1019385.1134638248,8157716.34969072
11,RF_5fold,1976.0,1.37,1.304961143289202,0.0650388567107982,0.0650388567107982,618542.7114984762,8653240.863601644
26,RF_5fold,1550.0,1.86,1.5324201687071122,0.3275798312928879,0.3275798312928879,1109488.5987488911,8770558.898580391
15,RF_5fold,2273.0,1.22,1.1645216979018564,0.0554783020981435,0.0554783020981435,1429808.778786264,8552360.092184158
46,RF_5fold,2501.0,0.99,0.9602722212679832,0.0297277787320168,0.0297277787320168,1157620.0915318197,8467222.375588521
18,RF_5fold,1824.0,1.52,1.4708776871970817,0.0491223128029185,0.0491223128029185,697736.3691881162,8699187.723525068
38,RF_5fold,2672.0,0.24,1.0040836079281057,-0.7640836079281055,0.7640836079281055,286249.59315707994,8350444.42391048
32,RF_5fold,1239.0,1.47,1.2151789650619416,0.2548210349380584,0.2548210349380584,921621.8447509852,8886015.580350677
4,RF_5fold,2251.0,0.82,1.2719801285007557,-0.4519801285007555,0.4519801285007555,424883.53956150066,8576458.515982885
2,RF_5fold,601.0,1.22,1.7943327800739,-0.5743327800739,0.5743327800739,1151702.6476123668,9063171.325309915
21,RF_5fold,3069.0,1.38,1.1023148730694825,0.2776851269305174,0.2776851269305174,763995.6291288394,8263121.459266161
2,RF_5fold,1560.0,2.14,1.457066296823318,0.682933703176682,0.682933703176682,1457458.5624087802,8759752.345646255
49,RF_5fold,3177.0,1.05,1.1611449729740495,-0.1111449729740494,0.1111449729740494,866891.4502568145,8437611.265635848
16,RF_5fold,1115.0,1.21,1.5282971230569395,-0.3182971230569396,0.3182971230569396,565667.7582610254,8927240.386007931
36,RF_5fold,1847.0,1.25,1.528475815040013,-0.278475815040013,0.278475815040013,1095163.2269158468,8688550.510060556
15,RF_5fold,484.0,0.86,1.3446967667562046,-0.4846967667562046,0.4846967667562046,716027.2369730712,9148120.537494777
43,RF_5fold,2928.0,0.82,1.1571699065863623,-0.3371699065863623,0.3371699065863623,673979.1685570746,8495066.17672207
25,RF_5fold,132.0,2.2,1.7179940874002173,0.4820059125997828,0.4820059125997828,484622.47394839226,9341147.229997948
44,RF_5fold,3629.0,0.59,1.265222714593886,-0.6752227145938859,0.6752227145938859,1170630.904821986,8025528.671410324
27,RF_5fold,2828.0,0.19,0.3667733331129658,-0.1767733331129657,0.1767733331129657,213554.90277680708,8241633.535426436
34,RF_5fold,1701.0,1.17,1.4552044475099206,-0.2852044475099207,0.2852044475099207,840008.131292473,8731220.482084274
27,RF_5fold,377.0,2.73,1.92997054472978,0.8000294552702198,0.8000294552702198,503256.6906239591,9202633.649171373
2,RF_5fold,3451.0,0.89,1.0532837964151436,-0.1632837964151435,0.1632837964151435,1135757.131954922,8307090.905098546
43,RF_5fold,1133.0,1.59,1.2772771140705717,0.3127228859294284,0.3127228859294284,347459.709759227,8922087.716969132
31,RF_5fold,455.0,0.79,1.5957534772681723,-0.8057534772681723,0.8057534772681723,280693.22512846946,9167586.62424485
35,RF_5fold,3233.0,0.97,1.1638107087662082,-0.1938107087662082,0.1938107087662082,880665.3702746086,8282731.291972944
38,RF_5fold,1609.0,2.47,1.46019864023558,1.0098013597644202,1.0098013597644202,594117.5526129012,8762089.594861448
2,RF_5fold,2555.0,0.91,1.0703708695590617,-0.1603708695590614,0.1603708695590614,399063.46153483726,8437605.119362475
11,RF_5fold,2240.0,0.33,0.7418992082453149,-0.4118992082453148,0.4118992082453148,289520.34333796805,8580985.572684046
20,RF_5fold,2804.0,1.05,1.00608955652947,0.0439104434705299,0.0439104434705299,590899.891801353,8276978.078603566
4,RF_5fold,799.0,1.23,1.747179402179448,-0.517179402179448,0.517179402179448,726299.0850353285,8987896.24619401
5,RF_5fold,593.0,1.8,1.6599367339264597,0.1400632660735405,0.1400632660735405,633495.3511337214,9068841.438105464
28,RF_5fold,2811.0,1.21,1.2230932132398056,-0.0130932132398056,0.0130932132398056,1203811.252848643,8257801.817693483
45,RF_5fold,1753.0,1.69,1.2886152796731132,0.4013847203268867,0.4013847203268867,463709.11838038487,8719089.495915178
19,RF_5fold,3095.0,1.28,1.2207684851781342,0.0592315148218658,0.0592315148218658,786063.6366572834,8370873.149099031
13,RF_5fold,104.0,1.13,1.5396187246739343,-0.4096187246739344,0.4096187246739344,197214.57288352225,9385968.676843828
3,RF_5fold,2088.0,1.04,1.5249497557158176,-0.4849497557158175,0.4849497557158175,533177.3902813038,8624722.009327095
24,RF_5fold,529.0,1.62,1.554068723034962,0.0659312769650379,0.0659312769650379,1180863.605101828,9102120.78383896
1,RF_5fold,1565.0,1.55,1.670546965886882,-0.1205469658868818,0.1205469658868818,999352.1709690446,8769253.013664048
37,RF_5fold,2879.0,1.2,0.8683117106694473,0.3316882893305526,0.3316882893305526,605928.3351397037,8156142.7323102
34,RF_5fold,1777.0,2.05,1.571632732394025,0.4783672676059749,0.4783672676059749,1301782.4670580644,8703380.701800345
6,RF_5fold,463.0,1.6,1.5629464622648586,0.0370535377351415,0.0370535377351415,429844.9406503916,9163655.962424034
32,RF_5fold,1421.0,0.98,1.3282564473354033,-0.3482564473354033,0.3482564473354033,768340.7450503232,8823549.492242599
48,RF_5fold,2479.0,0.22,0.6482836851014478,-0.4282836851014479,0.4282836851014479,242956.8697209603,8494150.364290245
37,RF_5fold,902.0,1.89,1.4561606095382955,0.4338393904617044,0.4338393904617044,866854.0360907908,8970741.927811742
28,RF_5fold,3634.0,1.03,0.9911781434164388,0.0388218565835611,0.0388218565835611,1176813.2191905607,7998325.191518262
39,RF_5fold,2447.0,0.73,1.1829789281845615,-0.4529789281845617,0.4529789281845617,420715.2787842826,8506087.393643929
11,RF_5fold,611.0,2.0,1.7062429624124569,0.2937570375875431,0.2937570375875431,1010373.1527894264,9060703.475201976
5,RF_5fold,3288.0,0.7,0.8554440761023463,-0.1554440761023463,0.1554440761023463,688734.9239271957,8196550.899745363
26,RF_5fold,1888.0,1.76,1.5829564878728073,0.1770435121271927,0.1770435121271927,1387314.248785086,8667904.934081418
38,RF_5fold,3203.0,1.1,1.0724014624805878,0.0275985375194123,0.0275985375194123,963090.1129274556,8341699.139105618
12,RF_5fold,1477.0,1.11,1.3696341584239633,-0.2596341584239632,0.2596341584239632,670533.2766681787,8800284.42511869
32,RF_5fold,619.0,1.42,1.4386470288348223,-0.0186470288348226,0.0186470288348226,804957.8184145151,9058293.335611468
14,RF_5fold,2598.0,1.1,1.2122282673827725,-0.1122282673827723,0.1122282673827723,480071.6640144813,8410491.873563945
7,RF_5fold,154.0,1.56,1.5555577284496556,0.0044422715503444,0.0044422715503444,371889.6851071444,9330288.334273169
46,RF_5fold,2121.0,0.78,1.5284506255600276,-0.7484506255600276,0.7484506255600276,657496.4976282573,8613774.293129265
38,RF_5fold,2716.0,0.24,0.4322580138098055,-0.1922580138098055,0.1922580138098055,248825.80470861183,8335937.197042036
32,RF_5fold,1630.0,1.6,1.242293439202316,0.3577065607976841,0.3577065607976841,878572.0162577301,8752047.569822688
21,RF_5fold,1849.0,1.57,1.3558177356498848,0.2141822643501152,0.2141822643501152,544896.2224592083,8693420.599147692
15,RF_5fold,2645.0,1.49,1.5933495802746425,-0.1033495802746424,0.1033495802746424,365174.88808426645,8366109.603858776
32,RF_5fold,1237.0,1.36,1.3819343193168192,-0.0219343193168191,0.0219343193168191,991393.0858545572,8885200.104849981
6,RF_5fold,2845.0,0.72,0.9250155118688504,-0.2050155118688503,0.2050155118688503,597186.738460259,8214734.374606162
50,RF_5fold,309.0,1.78,1.8195316385911977,-0.0395316385911974,0.0395316385911974,432767.6348128466,9228795.539273497
25,RF_5fold,1174.0,2.0,1.6263270701823127,0.3736729298176873,0.3736729298176873,777189.3993721263,8912193.096585935
22,RF_5fold,1950.0,1.22,1.4210902930838505,-0.2010902930838503,0.2010902930838503,853514.3882967191,8657665.550235517
